5780, 106.073
5790, 51.141
5800, 32.714
5810, 128.802
5820, -1.382
5830, 217.598
5840, 67.803
5850, 144.312
5860, 298.771
5870, 299.053
5880, 296.879
5890, 182.883
5900, 184.545
5910, 299.815
5920, 297.984
5930, 242.151
5940, 296.206
5950, 292.354
5960, 252.82
5970, 215.87
5980, 170.202
5990, 220.812
6000, 300.52
6010, 236.444
6020, 292.03
6030, 195.108
6040, 51.097
6050, -44.853
6060, 61.449
6070, 302.09
6080, 295.323
6090, 290.186
6100, 196.01
6110, 124.116
6120, 138.746
6130, 207.05
6140, 218.342
6150, 132.869
6160, 294.574
6170, 47.811
6180, 166.835
6190, 290.604
6200, 265.262
6210, 295.684
6220, 294.062
6230, 291.299
6240, 221.532
6250, 300.182
6260, 269.969
6270, 8.5
6280, 221.519
6290, 95.416
6300, 279.836
6310, 298.581
6320, 302.015
6330, 301.246
6340, 298.798
6350, 298.31
6360, 296.111
6370, 299.319
6380, 298.93
6390, 299.006
6400, 230.439
6410, 233.493
6420, 215.479
6430, 295.429
6440, 298.972
6450, 235.81
6460, 188.155
6470, 187.367
6480, 274.931
6490, 300.841
6500, 295.437
6510, 298.276
6520, 231.213
6530, 239.118
6540, 297.948
6550, 294.785
6560, 99.985
6570, 299.46
6580, 297.289
6590, 305.502
6600, 233.538
6610, 301.232
6620, 226.998
6630, 226.447
6640, 303.599
6650, 238.156
6660, 304.702
6670, 154.125
6680, 99.479
6690, 226.864
6700, 301.836
6710, 209.699
6720, 263.797
6730, 263.207
6740, 302.301
6750, 300.878
6760, -51.411
6770, 299.785
6780, 298.077
6790, 264.406
6800, 151.133
6810, 296.753
6820, 301.708
6830, 251.895
6840, 19.695
6850, 301.517
6860, 299.521
6870, 304.539
6880, 293.605
6890, 204.182
6900, 242.457
6910, 193.845
6920, 112.586
6930, 95.779
6940, 297.385
6950, 273.753
6960, 303.173
6970, 305.927
6980, 192.996
6990, 203.585
7000, 147.161
7010, 221.78
